Data_Lancamento;Data_Competencia;Data_Vencimento;Data_Pagamento;Filial;Tipo_Lancamento;Sintetica;Analitica;Detalhada;Observacao;Fornecedor/Cliente;Centro_Custo;Conta;Forma_Pag/Rec;Valor_Original;Valor_Multa;Valor_Juros;Valor_Acrescimo;Valor_Desconto;Valor_Pago/Recebido;Status;Conciliado;Cod;
14/05/2025;17/04/2025;14/05/2025;14/05/2025;FUJI ALDEOTA;Despesa;03 - C.M.V;3.2 - DESCARTAVEIS;3.2.1 - EMBALAGENS PAPEL;PARCELA 2/2 ENTRADA: 01/2 - PAGA EM 17/04;SILK MANIA  GRAFICA  E LIVRARIA ;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$2.000,00;;;;;-R$2.000,00;Liquidado;Não;090L4;
14/05/2025;30/04/2025;02/05/2025;02/05/2025;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.14 - MUSICOS;;Referente a diárias de música no mês de abril.;DJ FELIPE - RUDDEK;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;PIX;R$1.600,00;;;;;-R$1.600,00;Liquidado;Não;Z705B;
13/05/2025;13/05/2025;05/06/2025;;LEONARDO;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;HONORARIOS - ACORDO DO APARTAMENTO ARVOREDO (ULTIMA PARCELA);ARVOREDO CONDOMINIO CLUBE;DESPESA COM PESSOAL;LEONARDO PERESTRELO;PIX;R$1.090,10;;;;;;A vencer;Não;OPINC;
13/05/2025;13/05/2025;13/05/2025;13/05/2025;LEONARDO;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;PARCELAMENTO DE CONDOMINIO: ENTRADA: 5.159,84 - PAGO 1 X 4.142,41 - 05/04 pago 1 X 4.142,41 - 05/05 PAGO 1 X 1.090,10 (HONORÁRIOS - VERIFICAR VENCIMENTO);ARVOREDO CONDOMINIO CLUBE;DESPESA COM PESSOAL;LEONARDO PERESTRELO;PIX;R$4.142,41;;;;;-R$4.142,41;Liquidado;Não;06R1X;
13/05/2025;11/05/2025;11/05/2025;13/05/2025;LEONARDO;Despesa;05 - DESPESAS COM PESSOAL;5.10 - PRO LABORE;;PARCELA 2/48 - REFINANCIAMENTO RENEGADE;ITAUCARD FINANCEIRA;DESPESA COM PESSOAL;LEONARDO PERESTRELO;BOLETO;R$3.793,26;;;;;-R$3.793,26;Liquidado;Não;ZQTZ1;
13/05/2025;03/05/2025;13/05/2025;13/05/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.1 - PROTEÍNAS;;LE PESCADOS;PRODUÇÃO;SANTANDER - FUJI CAMBEBA;BOLETO;R$1.464,00;;;;;-R$1.464,00;Liquidado;Não;70G17;
13/05/2025;07/05/2025;13/05/2025;13/05/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.4 - PRODUTOS;3.4.3 - SOBREMESAS;;DANIEL BAKERY PANIFICADORA;PRODUÇÃO;SANTANDER - FUJI CAMBEBA;BOLETO;R$148,74;;;;;-R$148,74;Liquidado;Não;0JQ7P;
13/05/2025;28/04/2025;13/05/2025;13/05/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.3 - HORTIFRUTI;;CAMPACHI DISTRIBUIDORA;PRODUÇÃO;SANTANDER - FUJI CAMBEBA;BOLETO;R$1.038,91;;;;;-R$1.038,91;Liquidado;Não;EMRPT;
13/05/2025;22/04/2025;13/05/2025;13/05/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;;MIRAY COMERCIO DE PEIXEIS E PRODUTOS ORIENTAIS LTDA;PRODUÇÃO;SANTANDER - FUJI CAMBEBA;BOLETO;R$2.476,18;;;;;-R$2.476,18;Liquidado;Não;IOVPP;
13/05/2025;08/05/2025;13/05/2025;13/05/2025;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;255KG DE GELO / 3,80/PCT;PRODUTORA DE GELO ICEBERG LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$969,00;;;;;-R$969,00;Liquidado;Não;9WHT6;
13/05/2025;29/04/2025;13/05/2025;13/05/2025;FUJI ALDEOTA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;;SOLMAR DISTRIBUIDORA DE ALIMENTOS LTDA;PRODUÇÃO;SANTANDER - FUJI ALDEOTA;BOLETO;R$2.368,10;;;;;-R$2.368,10;Liquidado;Não;9E3RD;
13/05/2025;13/05/2025;13/05/2025;13/05/2025;FUJI ALDEOTA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.1 - PROTEÍNAS;;LE PESCADOS;PRODUÇÃO;SANTANDER - FUJI ALDEOTA;BOLETO;R$830,00;;;;;-R$830,00;Liquidado;Não;OKFQ7;
13/05/2025;13/05/2025;13/05/2025;13/05/2025;FUJI ALDEOTA;Despesa;03 - C.M.V;3.4 - PRODUTOS;3.4.1 - BEBIDAS ALCOÓLICAS;;D ORIGEM;PRODUÇÃO;SANTANDER - FUJI ALDEOTA;BOLETO;R$3.684,72;;;;;-R$3.684,72;Liquidado;Não;DN81L;
13/05/2025;28/04/2025;13/05/2025;13/05/2025;FUJI ALDEOTA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.3 - HORTIFRUTI;;CAMPACHI DISTRIBUIDORA;PRODUÇÃO;SANTANDER - FUJI ALDEOTA;BOLETO;R$1.130,20;;;;;-R$1.130,20;Liquidado;Não;JZXRA;
13/05/2025;22/04/2025;13/05/2025;13/05/2025;FUJI ALDEOTA;Despesa;03 - C.M.V;3.4 - PRODUTOS;3.4.1 - BEBIDAS ALCOÓLICAS;;OPÇÃO DISTRIBUIDORA DE ALIMENTOS E BEBIDAS;PRODUÇÃO;SANTANDER - FUJI ALDEOTA;BOLETO;R$1.009,69;;;;;-R$1.009,69;Liquidado;Não;N1R72;
13/05/2025;13/04/2025;13/05/2025;13/05/2025;FUJI ALDEOTA;Despesa;03 - C.M.V;3.4 - PRODUTOS;3.4.1 - BEBIDAS ALCOÓLICAS;PARCELA 2/2;OPÇÃO DISTRIBUIDORA DE ALIMENTOS E BEBIDAS;PRODUÇÃO;SANTANDER - FUJI ALDEOTA;BOLETO;R$1.966,20;;;;;-R$1.966,20;Liquidado;Não;R7ADP;
12/05/2025;09/05/2025;09/05/2025;09/05/2025;FUJI CAMBEBA;Receita;01 - RECEITA DE VENDAS;1.1 - VENDA DE PRODUTOS;1.1.2 - DEBITO;;GERAL;;SANTANDER - FUJI CAMBEBA;DÉBITO;R$1.913,71;;;;;R$1.913,71;Liquidado;Não;491SR;
12/05/2025;09/05/2025;09/05/2025;09/05/2025;FUJI CAMBEBA;Receita;01 - RECEITA DE VENDAS;1.1 - VENDA DE PRODUTOS;1.1.2 - DEBITO;;GERAL;;SANTANDER - FUJI CAMBEBA;PIX;R$704,21;;;;;R$704,21;Liquidado;Não;NQO7P;
12/05/2025;09/05/2025;09/05/2025;09/05/2025;FUJI CAMBEBA;Receita;01 - RECEITA DE VENDAS;1.1 - VENDA DE PRODUTOS;1.1.4 - PIX QRCODE;;GERAL;;SANTANDER - FUJI CAMBEBA;PIX;R$1.103,76;;;;;R$1.103,76;Liquidado;Não;C9BPX;
12/05/2025;12/05/2025;12/05/2025;12/05/2025;FUJI CAMBEBA;Receita;01 - RECEITA DE VENDAS;1.1 - VENDA DE PRODUTOS;1.1.4 - PIX QRCODE;;GERAL;;SANTANDER - FUJI CAMBEBA;PIX;R$3.001,85;;;;;R$3.001,85;Liquidado;Não;7YF95;
12/05/2025;12/05/2025;12/05/2025;12/05/2025;FUJI CAMBEBA;Receita;01 - RECEITA DE VENDAS;1.1 - VENDA DE PRODUTOS;1.1.4 - PIX QRCODE;;GERAL;;SANTANDER - FUJI CAMBEBA;PIX;R$904,73;;;;;R$904,73;Liquidado;Não;ZB56M;
12/05/2025;12/05/2025;12/05/2025;12/05/2025;FUJI CAMBEBA;Receita;01 - RECEITA DE VENDAS;1.1 - VENDA DE PRODUTOS;1.1.2 - DEBITO;;GERAL;;SANTANDER - FUJI CAMBEBA;DÉBITO;R$13.462,96;;;;;R$13.462,96;Liquidado;Não;C7AXU;
12/05/2025;12/05/2025;12/05/2025;12/05/2025;FUJI CAMBEBA;Receita;01 - RECEITA DE VENDAS;1.1 - VENDA DE PRODUTOS;1.1.4 - PIX QRCODE;;GERAL;;SANTANDER - FUJI CAMBEBA;PIX;R$76,78;;;;;R$76,78;Liquidado;Não;3HRCG;
12/05/2025;06/05/2025;06/05/2025;06/05/2025;FUJI CAMBEBA;Receita;01 - RECEITA DE VENDAS;1.1 - VENDA DE PRODUTOS;1.1.2 - DEBITO;;GERAL;;SANTANDER - FUJI CAMBEBA;DÉBITO;R$1.177,53;;;;;R$1.177,53;Liquidado;Não;BWPOT;
12/05/2025;06/05/2025;06/05/2025;06/05/2025;FUJI CAMBEBA;Receita;01 - RECEITA DE VENDAS;1.1 - VENDA DE PRODUTOS;1.1.4 - PIX QRCODE;;GERAL;;SANTANDER - FUJI CAMBEBA;PIX;R$346,89;;;;;R$346,89;Liquidado;Não;NOFOR;
12/05/2025;07/05/2025;07/05/2025;07/05/2025;FUJI CAMBEBA;Receita;01 - RECEITA DE VENDAS;1.1 - VENDA DE PRODUTOS;1.1.4 - PIX QRCODE;;GERAL;;SANTANDER - FUJI CAMBEBA;PIX;R$1.282,01;;;;;R$1.282,01;Liquidado;Não;2K425;
12/05/2025;07/05/2025;07/05/2025;07/05/2025;FUJI CAMBEBA;Receita;01 - RECEITA DE VENDAS;1.1 - VENDA DE PRODUTOS;1.1.2 - DEBITO;;GERAL;;SANTANDER - FUJI CAMBEBA;DÉBITO;R$718,59;;;;;R$718,59;Liquidado;Não;5835J;
12/05/2025;07/05/2025;07/05/2025;07/05/2025;FUJI CAMBEBA;Receita;01 - RECEITA DE VENDAS;1.1 - VENDA DE PRODUTOS;1.1.1 - CREDITO;;GERAL;;SANTANDER - FUJI CAMBEBA;CRÉDITO ;R$2.922,08;;;;;R$2.922,08;Liquidado;Não;8YSUO;
12/05/2025;07/05/2025;07/05/2025;07/05/2025;FUJI CAMBEBA;Receita;01 - RECEITA DE VENDAS;1.1 - VENDA DE PRODUTOS;1.1.4 - PIX QRCODE;;GERAL;;SANTANDER - FUJI CAMBEBA;PIX;R$362,67;;;;;R$362,67;Liquidado;Não;153XS;
12/05/2025;07/05/2025;07/05/2025;07/05/2025;FUJI CAMBEBA;Receita;01 - RECEITA DE VENDAS;1.1 - VENDA DE PRODUTOS;1.1.4 - PIX QRCODE;;GERAL;;SANTANDER - FUJI CAMBEBA;PIX;R$252,67;;;;;R$252,67;Liquidado;Não;HIG74;
12/05/2025;07/05/2025;07/05/2025;07/05/2025;FUJI CAMBEBA;Receita;01 - RECEITA DE VENDAS;1.1 - VENDA DE PRODUTOS;1.1.4 - PIX QRCODE;;GERAL;;SANTANDER - FUJI CAMBEBA;PIX;R$202,18;;;;;R$202,18;Liquidado;Não;QK989;
12/05/2025;08/05/2025;08/05/2025;08/05/2025;FUJI CAMBEBA;Receita;01 - RECEITA DE VENDAS;1.1 - VENDA DE PRODUTOS;1.1.2 - DEBITO;;GERAL;;SANTANDER - FUJI CAMBEBA;DÉBITO;R$569,76;;;;;R$569,76;Liquidado;Não;P5MQU;
12/05/2025;08/05/2025;08/05/2025;08/05/2025;FUJI CAMBEBA;Receita;01 - RECEITA DE VENDAS;1.1 - VENDA DE PRODUTOS;1.1.4 - PIX QRCODE;;GERAL;;SANTANDER - FUJI CAMBEBA;PIX;R$644,49;;;;;R$644,49;Liquidado;Não;KHO0N;
12/05/2025;08/05/2025;08/05/2025;08/05/2025;FUJI CAMBEBA;Receita;01 - RECEITA DE VENDAS;1.1 - VENDA DE PRODUTOS;1.1.4 - PIX QRCODE;;GERAL;;SANTANDER - FUJI CAMBEBA;PIX;R$1.027,63;;;;;R$1.027,63;Liquidado;Não;76ZSJ;
12/05/2025;05/05/2025;05/05/2025;05/05/2025;FUJI CAMBEBA;Receita;01 - RECEITA DE VENDAS;1.1 - VENDA DE PRODUTOS;1.1.4 - PIX QRCODE;;GERAL;;SANTANDER - FUJI CAMBEBA;PIX;R$4.335,43;;;;;R$4.335,43;Liquidado;Não;F3A4X;
12/05/2025;05/05/2025;05/05/2025;05/05/2025;FUJI CAMBEBA;Receita;01 - RECEITA DE VENDAS;1.1 - VENDA DE PRODUTOS;1.1.2 - DEBITO;;GERAL;;SANTANDER - FUJI CAMBEBA;DÉBITO;R$3.127,44;;;;;R$3.127,44;Liquidado;Não;VJVUT;
12/05/2025;05/05/2025;05/05/2025;05/05/2025;FUJI CAMBEBA;Receita;01 - RECEITA DE VENDAS;1.1 - VENDA DE PRODUTOS;1.1.4 - PIX QRCODE;;GERAL;;SANTANDER - FUJI CAMBEBA;PIX;R$57,80;;;;;R$57,80;Liquidado;Não;5AA1F;
12/05/2025;05/05/2025;05/05/2025;05/05/2025;FUJI CAMBEBA;Receita;01 - RECEITA DE VENDAS;1.1 - VENDA DE PRODUTOS;1.1.4 - PIX QRCODE;;GERAL;;SANTANDER - FUJI CAMBEBA;PIX;R$53,00;;;;;R$53,00;Liquidado;Não;SV5JS;
12/05/2025;05/05/2025;05/05/2025;05/05/2025;FUJI CAMBEBA;Receita;01 - RECEITA DE VENDAS;1.1 - VENDA DE PRODUTOS;1.1.4 - PIX QRCODE;;GERAL;;SANTANDER - FUJI CAMBEBA;PIX;R$210,70;;;;;R$210,70;Liquidado;Não;LZ8X8;
12/05/2025;02/05/2025;02/05/2025;02/05/2025;FUJI CAMBEBA;Receita;01 - RECEITA DE VENDAS;1.1 - VENDA DE PRODUTOS;1.1.4 - PIX QRCODE;;GERAL;;SANTANDER - FUJI CAMBEBA;PIX;R$422,18;;;;;R$422,18;Liquidado;Não;TQT8R;
12/05/2025;02/05/2025;02/05/2025;02/05/2025;FUJI CAMBEBA;Receita;01 - RECEITA DE VENDAS;1.1 - VENDA DE PRODUTOS;1.1.4 - PIX QRCODE;;GERAL;;SANTANDER - FUJI CAMBEBA;PIX;R$1.517,21;;;;;R$1.517,21;Liquidado;Não;VETAH;
12/05/2025;02/05/2025;02/05/2025;02/05/2025;FUJI CAMBEBA;Receita;01 - RECEITA DE VENDAS;1.1 - VENDA DE PRODUTOS;1.1.1 - CREDITO;;GERAL;;SANTANDER - FUJI CAMBEBA;CRÉDITO ;R$3.440,71;;;;;R$3.440,71;Liquidado;Não;F9SOU;
12/05/2025;02/05/2025;02/05/2025;02/05/2025;FUJI CAMBEBA;Receita;01 - RECEITA DE VENDAS;1.1 - VENDA DE PRODUTOS;1.1.2 - DEBITO;;GERAL;;SANTANDER - FUJI CAMBEBA;DÉBITO;R$3.937,35;;;;;R$3.937,35;Liquidado;Não;CT8O9;
12/05/2025;02/05/2025;02/05/2025;02/05/2025;FUJI CAMBEBA;Receita;01 - RECEITA DE VENDAS;1.1 - VENDA DE PRODUTOS;1.1.4 - PIX QRCODE;;GERAL;;SANTANDER - FUJI CAMBEBA;PIX;R$1.740,10;;;;;R$1.740,10;Liquidado;Não;Q9G66;
12/05/2025;02/05/2025;02/05/2025;02/05/2025;FUJI CAMBEBA;Receita;01 - RECEITA DE VENDAS;1.1 - VENDA DE PRODUTOS;1.1.4 - PIX QRCODE;;GERAL;;SANTANDER - FUJI CAMBEBA;PIX;R$303,38;;;;;R$303,38;Liquidado;Não;FXMSY;
12/05/2025;24/04/2025;10/05/2025;12/05/2025;LEONARDO;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;CONDOMINIO mensal;ARVOREDO CONDOMINIO CLUBE;DESPESA COM PESSOAL;LEONARDO PERESTRELO;BOLETO;R$2.132,44;;;;;-R$2.132,44;Liquidado;Não;8DO60;
12/05/2025;12/05/2025;14/05/2025;15/05/2025;LEONARDO;Despesa;05 - DESPESAS COM PESSOAL;5.10 - PRO LABORE;;25 SESSOES DE FISIOTERAPIA RESPIRATORIA;NATALIA BORBOSA ;DESPESA COM PESSOAL;LEONARDO PERESTRELO;PIX;R$4.750,00;;;;;-R$4.750,00;Liquidado;Não;EF4AB;
12/05/2025;12/05/2025;17/05/2025;19/05/2025;LEONARDO;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.19 - INTERNET BANDA LARGA;;CONTA DO ENDEREÇO: CARLOTA PINHEIRO, N 302 (EM NOME DO LEONARDO CPF);TELEFONICA BRASIL S.A -VIVO ;DESPESA COM PESSOAL;LEONARDO PERESTRELO;BOLETO;R$296,00;;;;;-R$296,00;Liquidado;Não;KKFCT;
12/05/2025;12/05/2025;12/05/2025;12/05/2025;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;CONTRIBUICAO ASSOCIATIVA;SINDGASTRO-CE;LVP SERVIÇOS  ADMINISTRATIVOS LTDA;SANTANDER - FUJI ALDEOTA;BOLETO;R$75,03;;;;;-R$75,03;Liquidado;Não;PVRVN;
12/05/2025;12/05/2025;12/05/2025;12/05/2025;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;CONTIBUICAO ASSISTENCIAL;SINDGASTRO-CE;LVP SERVIÇOS  ADMINISTRATIVOS LTDA;SANTANDER - FUJI ALDEOTA;BOLETO;R$400,16;;;;;-R$400,16;Liquidado;Não;UL2EM;
12/05/2025;12/05/2025;12/05/2025;12/05/2025;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;TAXA MEDICA;SINDGASTRO-CE;LVP SERVIÇOS  ADMINISTRATIVOS LTDA;SANTANDER - FUJI ALDEOTA;BOLETO;R$200,00;;;;;-R$200,00;Liquidado;Não;YO1D8;
12/05/2025;01/04/2025;10/05/2025;12/05/2025;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.19 - INTERNET BANDA LARGA;;CONTA EM NOME DO LEONARDO CPF;CLARO BANDA LARGA ;DESPESAS FIXAS;SANTANDER - FUJI CAMBEBA;BOLETO;R$264,88;;;;;-R$264,88;Liquidado;Não;MGB7D;
12/05/2025;12/05/2025;05/05/2025;;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.5 - SISTEMA T.I;;VAREJO FACIL;POS CASH SERVIÇOS DE INFORMATICA LTDA;DESPESAS FIXAS;SANTANDER - FUJI CAMBEBA;BOLETO;R$269,80;;;;;;Vencido;Não;XGX1R;
12/05/2025;12/05/2025;10/05/2025;12/05/2025;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.21 - ENERGIA ;;LOJA 2 CAMBEBA - INSTALACAO: 10437617 / INSCRICAO: 58522907;COMPANHIA ENERGETICA DO CEARA - ENEL;DESPESAS FIXAS;SANTANDER - FUJI CAMBEBA;BOLETO;R$1.655,59;;;;;-R$1.655,59;Liquidado;Não;P9ETU;
12/05/2025;16/04/2025;10/05/2025;12/05/2025;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.21 - ENERGIA ;;CAMBEBA LOJA 6 / CLIENTE: 58532327 / INSTALAÇÃO: 10437621;COMPANHIA ENERGETICA DO CEARA - ENEL;DESPESAS FIXAS;SANTANDER - FUJI CAMBEBA;BOLETO;R$2.014,64;;;;;-R$2.014,64;Liquidado;Não;9PJAS;
12/05/2025;12/05/2025;10/05/2025;12/05/2025;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.21 - ENERGIA ;;CAMBEBA - LOJA 6 / N INSTALACAO: 10437621 / CLIENTE: 58532327;COMPANHIA ENERGETICA DO CEARA - ENEL;DESPESAS FIXAS;SANTANDER - FUJI CAMBEBA;BOLETO;R$2,49;;;;;-R$2,49;Liquidado;Não;X74E3;
12/05/2025;12/05/2025;12/05/2025;12/05/2025;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;CONTRIBUICAO ASSISTENCIAL;SINDGASTRO-CE;DESPESAS FIXAS;SANTANDER - FUJI CAMBEBA;BOLETO;R$49,54;;;;;-R$49,54;Liquidado;Não;U22O8;
12/05/2025;12/05/2025;12/05/2025;12/05/2025;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;TAXA MEDICA;SINDGASTRO-CE;DESPESAS FIXAS;SANTANDER - FUJI CAMBEBA;BOLETO;R$20,00;;;;;-R$20,00;Liquidado;Não;5317L;
12/05/2025;05/05/2025;12/05/2025;12/05/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.1 - PROTEÍNAS;; TASSIO BRAGA - PEIXE CLUBE ;PRODUÇÃO;SANTANDER - FUJI CAMBEBA;BOLETO;R$175,50;;;;;-R$175,50;Liquidado;Não;38ICE;
12/05/2025;28/04/2025;12/05/2025;12/05/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.4 - PRODUTOS;3.4.2 - BEBIDAS NÃO ALCOÓLICAS;PARC: 1/2;SOLMAR DISTRIBUIDORA DE ALIMENTOS LTDA;PRODUÇÃO;SANTANDER - FUJI CAMBEBA;BOLETO;R$1.300,28;;;;;-R$1.300,28;Liquidado;Não;9J9I3;
12/05/2025;21/04/2025;12/05/2025;12/05/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.1 - PROTEÍNAS;;MIRAY COMERCIO DE PEIXEIS E PRODUTOS ORIENTAIS LTDA;PRODUÇÃO;SANTANDER - FUJI CAMBEBA;BOLETO;R$2.091,98;;;;;-R$2.091,98;Liquidado;Não;EWEYH;
12/05/2025;14/04/2025;12/05/2025;12/05/2025;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;;INDAIA BRASIL AGUAS MINERAIS LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$278,57;;;;;-R$278,57;Liquidado;Não;G8V8D;
12/05/2025;11/04/2025;12/05/2025;12/05/2025;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.4 - MATERIAL DE LIMPEZA;;;WT DISTRIBUIDORA;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$763,75;;;;;-R$763,75;Liquidado;Não;K3IC0;
12/05/2025;11/04/2025;11/05/2025;12/05/2025;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;;MIAMI COMERCIAL E TECNICA LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$222,79;;;;;-R$222,79;Liquidado;Não;55S2V;
12/05/2025;05/05/2025;10/05/2025;12/05/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;;EMPORIO CEARENSE DISTRIBUIDORA E IMP LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$357,00;;;;;-R$357,00;Liquidado;Não;E2A6F;
12/05/2025;24/04/2025;10/05/2025;12/05/2025;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.7 - DEDETIZACAO;;;RIVA DETETIZAÇÃO;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$590,00;;;;;-R$590,00;Liquidado;Não;RRTFN;
12/05/2025;12/04/2025;10/05/2025;12/05/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.4 - PRODUTOS;3.4.1 - BEBIDAS ALCOÓLICAS;;OPÇÃO DISTRIBUIDORA DE ALIMENTOS E BEBIDAS;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$1.366,08;;;;;-R$1.366,08;Liquidado;Não;O6AR3;
12/05/2025;11/04/2025;10/05/2025;12/05/2025;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.18 - ABASTECIMENTO DE GÁS - GEGAS;;;CEGAS GAS NATURAL;DESPESAS FIXAS;SANTANDER - FUJI CAMBEBA;BOLETO;R$1.355,59;;;;;-R$1.355,59;Liquidado;Não;3THW4;
12/05/2025;12/05/2025;10/05/2025;12/05/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.2 - DESCARTAVEIS;3.2.2 - EMBALAGENS PLÁSTICAS;;COMERICAL MAB LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$307,66;;;;;-R$307,66;Liquidado;Não;QT61F;
12/05/2025;24/04/2025;12/05/2025;12/05/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.1 - PROTEÍNAS;;LE PESCADOS;PRODUÇÃO;SANTANDER - FUJI CAMBEBA;BOLETO;R$1.856,00;;;;;-R$1.856,00;Liquidado;Não;V9WMI;
12/05/2025;12/05/2025;12/05/2025;12/05/2025;FUJI ALDEOTA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.1 - PROTEÍNAS;09/15;MIRAY COMERCIO DE PEIXEIS E PRODUTOS ORIENTAIS LTDA;DESPESAS FIXAS;SANTANDER - FUJI ALDEOTA;BOLETO;R$2.569,00;;;;;-R$2.569,00;Liquidado;Não;KC0A3;
12/05/2025;12/05/2025;12/05/2025;12/05/2025;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;CONTIRBUICAO ASSISTENCIAL;SINDGASTRO-CE;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$49,54;;;;;-R$49,54;Liquidado;Não;KYTI8;
12/05/2025;12/05/2025;12/05/2025;12/05/2025;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;TAXA MEDICA;SINDGASTRO-CE;DESPESAS FIXAS;SANTANDER - FUJI ALDEOTA;BOLETO;R$20,00;;;;;-R$20,00;Liquidado;Sim;9XVNU;
12/05/2025;05/05/2025;12/05/2025;12/05/2025;FUJI ALDEOTA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.1 - PROTEÍNAS;; TASSIO BRAGA - PEIXE CLUBE ;PRODUÇÃO;SANTANDER - FUJI ALDEOTA;BOLETO;R$101,40;;;;;-R$101,40;Liquidado;Não;6J875;
12/05/2025;12/05/2025;12/05/2025;12/05/2025;FUJI ALDEOTA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.1 - PROTEÍNAS;;BRASIL SEAFOOD INDUSTRIA - JAPA DA OSTRA;PRODUÇÃO;SANTANDER - FUJI ALDEOTA;BOLETO;R$4.620,78;;;;;-R$4.620,78;Liquidado;Não;KU9UF;
12/05/2025;12/05/2025;12/05/2025;12/05/2025;FUJI ALDEOTA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;;MIRAY COMERCIO DE PEIXEIS E PRODUTOS ORIENTAIS LTDA;PRODUÇÃO;SANTANDER - FUJI ALDEOTA;BOLETO;R$189,00;;;;;-R$189,00;Liquidado;Não;7RPRL;
